URL,url_length,num_digits,num_special_chars,num_subdomains,uses_https,has_phishing_keyword,has_risky_tld,typo_suspected,has_iframe,has_mouseover_script,redirect_count,domain_age_days,page_rank,has_ssl_certificate,dns_record_present,whois_update_days,hosting_country,ip_location_risk,click_rate,bounce_rate,avg_time_on_page,is_phishing
http://bihblu.xyz/dashboard/home/index,38,0,5,0,0,0,0,0,0,0,2,132,0.01,1,0,5,US,1,0.14,0.67,34,1
https://zexloxox.gq/account/secure/dashboard/home/index,55,0,7,0,1,1,0,0,1,1,3,86,0.37,1,0,174,US,0,0.0,0.82,27,1
https://gthq.appl3.gq/account/account/dashboard/home/index,58,1,7,1,1,1,0,1,1,1,0,295,0.19,0,1,59,CN,0,0.18,0.73,0,1
http://fgupn.yrcklvahj.org/verify/dashboard/home/index,54,0,6,1,0,1,0,0,1,0,7,45,0.09,1,1,256,IN,0,0.3,0.84,19,1
https://hwhs.lmb.xnmumwcdu.com/secure/verify/dashboard/home/index,65,0,7,2,1,1,0,0,1,0,2,123,0.31,1,1,248,IN,0,0.29,0.65,-3,1
https://ywm.yxbbb.zzxobwiki.xyz/dashboard/home/index,52,0,5,2,1,0,0,0,1,0,2,487,0.4,1,1,187,BR,1,0.19,0.71,26,1
https://g00gle.xyz/verify/verify/dashboard/home/index,53,2,7,0,1,1,0,1,1,1,1,105,0.02,0,0,227,CN,1,0.13,0.6,41,1
https://bmmqez.ahvpoffve.edu/verify/secure/dashboard/home/index,63,0,7,1,1,1,0,0,1,0,3,6,0.09,1,1,33,BR,1,0.22,0.74,7,1
http://fjt.g00gle.com/secure/secure/dashboard/home/index,56,2,7,1,0,1,0,1,1,1,2,27,0.36,0,0,179,IN,0,0.36,0.84,82,1
https://rvw.qpe.xawewg.xgzlxmzi.xyz/verify/account/dashboard/home/index,71,0,7,3,1,1,0,0,1,0,1,84,0.02,0,1,51,CN,0,0.15,0.58,12,1
https://qfgdm.pdzgzw.tevvf.g00gle.tk/verify/dashboard/home/index,64,2,6,3,1,1,0,1,1,0,1,38,0.28,0,0,185,FR,1,0.0,0.69,17,1
http://ornxjqqqiz.net/dashboard/home/index,42,0,5,0,0,0,0,0,1,1,0,143,0.11,1,0,293,RU,1,0.11,0.61,25,0
http://olba.zsdoxy.naythwpwc.org/verify/update/dashboard/home/index,67,0,7,2,0,1,0,0,1,1,2,135,0.08,1,1,22,US,0,0.23,0.76,5,1
https://qsjmajikno.xyz/account/update/dashboard/home/index,58,0,7,0,1,1,0,0,1,1,1,96,0.23,1,0,84,RU,0,0.21,0.78,60,1
http://gkdpl.ysvvdp.teepcp.faceb00k.net/dashboard/home/index,60,2,5,3,0,0,0,1,1,1,3,231,0.11,1,0,324,CN,0,0.23,0.73,69,1
http://znnw.lfzb.hxk.g00gle.tk/secure/secure/dashboard/home/index,65,2,7,3,0,1,0,1,1,1,1,84,0.2,1,1,92,US,0,0.2,0.76,16,1
https://lclq.gsoijt.uqlledcdz.ml/login/secure/dashboard/home/index,66,0,7,2,1,1,0,0,0,0,2,97,0.18,0,1,64,DE,1,0.31,0.89,54,1
https://iycua.ota.lvmhdkcjof.net/update/dashboard/home/index,60,0,6,2,1,1,0,0,1,0,2,147,0.16,1,1,108,CN,0,0.23,0.73,18,1
https://ewjaqlzcnh.org/login/dashboard/home/index,49,0,6,0,1,1,0,0,1,0,1,21,0.1,0,0,50,DE,0,0.35,0.91,21,1
http://sodp.rsfxrzui.tk/verify/dashboard/home/index,51,0,6,1,0,1,0,0,1,0,1,161,0.11,0,0,2,KR,1,0.15,0.65,21,1
https://pxwdix.oeoha.lgv.appl3.edu/login/dashboard/home/index,61,1,6,3,1,1,0,1,1,0,2,9,0.52,1,1,32,CN,1,0.11,0.78,27,1
https://ges.yntuwnu.edu/account/verify/dashboard/home/index,59,0,7,1,1,1,0,0,0,1,1,59,0.06,1,0,80,KR,1,0.07,0.46,19,1
https://rpfeuv.wyd.bgcw.damvl.net/update/dashboard/home/index,61,0,6,3,1,1,0,0,1,1,1,38,0.06,1,1,351,KR,0,0.18,0.51,30,1
https://xijn.zwq.uvakh.gq/account/verify/dashboard/home/index,61,0,7,2,1,1,0,0,0,0,3,3,0.02,1,1,136,BR,1,0.1,0.62,10,1
https://gogs.llm.cznvzuk.xyz/dashboard/home/index,49,0,5,2,1,0,0,0,1,1,2,19,0.2,1,0,318,DE,1,0.23,0.82,1,1
https://vylg.lekomafm.tk/dashboard/home/index,45,0,5,1,1,0,0,0,1,0,1,73,0.0,0,0,533,CN,1,0.14,0.87,29,1
https://wblpfj.micros0ft.net/secure/dashboard/home/index,56,1,6,1,1,1,0,1,0,1,3,33,0.46,0,0,0,KR,1,0.26,0.74,-27,1
https://zadtl.ajzb.jnfkek.gq/dashboard/home/index,49,0,5,2,1,0,0,0,1,0,4,155,0.21,1,0,152,DE,1,0.09,0.65,33,1
http://uovi.evgs.xfx.gpvnrcp.net/verify/dashboard/home/index,60,0,6,3,0,1,0,0,1,0,2,33,0.51,1,1,76,RU,0,0.24,0.76,48,1
https://eflt.faceb00k.gq/dashboard/home/index,45,2,5,1,1,0,0,1,1,1,0,45,0.25,1,1,470,FR,1,0.16,0.61,65,1
https://lsykn.roqmyd.nuvoz.qgqnqwdt.com/account/dashboard/home/index,68,0,6,3,1,1,0,0,1,0,0,0,0.53,1,0,64,US,1,0.0,0.4,35,1
http://asvkburoa.tk/dashboard/home/index,40,0,5,0,0,0,0,0,1,1,3,62,0.21,0,1,406,US,1,0.17,0.78,68,1
http://hnerm.pasq.enedtjjryz.com/dashboard/home/index,53,0,5,2,0,0,0,0,1,0,0,56,0.04,0,1,514,US,1,0.24,0.61,55,1
https://yhk.xstk.ojyocbp.tk/update/update/dashboard/home/index,62,0,7,2,1,1,0,0,1,1,1,30,0.03,0,0,132,IN,0,0.2,0.74,58,1
http://kld.qdhf.nlhky.nbfhy.edu/update/verify/dashboard/home/index,66,0,7,3,0,1,0,0,0,1,1,30,0.02,1,1,284,RU,1,0.18,0.67,66,1
http://gwobea.gq/update/secure/dashboard/home/index,51,0,7,0,0,1,0,0,0,1,3,31,0.24,0,0,277,FR,1,0.19,0.47,-4,1
http://gjgk.dntsdj.qzxpq.jcxjif.xyz/dashboard/home/index,56,0,5,3,0,0,0,0,1,1,2,3,0.15,0,0,240,DE,0,0.27,0.74,26,1
http://ikua.otuktprkfr.org/login/update/dashboard/home/index,60,0,7,1,0,1,0,0,1,1,2,79,0.06,0,1,235,FR,1,0.26,0.57,-4,1
https://pgvj.rumr.wmbze.rozfvdfula.edu/account/login/dashboard/home/index,73,0,7,3,1,1,0,0,1,1,1,56,0.15,0,0,29,RU,1,0.15,0.77,44,1
https://wic.agajt.faceb00k.com/verify/verify/dashboard/home/index,65,2,7,2,1,1,0,1,0,1,0,18,0.03,0,1,117,IN,0,0.29,0.77,39,1
https://ysg.nihpyjou.ml/account/dashboard/home/index,52,0,6,1,1,1,0,0,1,1,1,173,0.24,0,1,106,CN,1,0.2,0.62,40,1
https://ptj.appl3.tk/update/verify/dashboard/home/index,55,1,7,1,1,1,0,1,1,0,3,132,0.16,0,1,89,KR,0,0.23,0.79,-1,1
http://luqjy.qpmjxlfun.net/dashboard/home/index,47,0,5,1,0,0,0,0,1,1,1,55,0.29,1,0,181,IN,1,0.18,0.66,23,1
https://zga.aykmlwdwf.ml/dashboard/home/index,45,0,5,1,1,0,0,0,1,0,1,62,0.08,0,0,142,RU,1,0.18,0.68,26,1
http://laleey.edu/login/dashboard/home/index,44,0,6,0,0,1,0,0,1,1,1,17,0.03,0,1,80,KR,0,0.08,0.69,22,1
https://mttgmi.fdufmbj.net/verify/update/dashboard/home/index,61,0,7,1,1,1,0,0,0,0,2,444,0.54,1,0,228,FR,1,0.13,0.67,6,1
https://rllfwojfll.gq/update/dashboard/home/index,49,0,6,0,1,1,0,0,1,0,3,106,0.17,1,0,411,RU,0,0.06,0.67,29,1
http://hao.xjvf.zfxkok.xnakptg.edu/account/verify/dashboard/home/index,70,0,7,3,0,1,0,0,0,1,0,40,0.15,1,1,181,FR,0,0.12,0.74,52,1
https://lhgx.lgd.syg.pubetulsny.com/dashboard/home/index,56,0,5,3,1,0,0,0,1,0,1,34,0.46,0,1,199,KR,0,0.22,0.63,29,1
http://zskqzh.appl3.gq/verify/login/dashboard/home/index,56,1,7,1,0,1,0,1,0,1,0,98,0.15,1,1,222,CN,1,0.23,0.65,-1,1
https://yryrk.kojm.iex.wtytq.xyz/login/dashboard/home/index,59,0,6,3,1,1,0,0,1,0,3,31,0.39,0,1,11,US,1,0.04,0.63,27,1
https://ikm.upcdy.phisdhz.gq/verify/secure/dashboard/home/index,63,0,7,2,1,1,0,0,1,0,2,43,0.08,1,1,300,RU,1,0.16,0.78,33,1
https://qpb.micros0ft.net/login/login/dashboard/home/index,58,1,7,1,1,1,0,1,1,1,4,143,0.39,1,1,178,US,0,0.21,0.8,25,0
https://oxffub.nbgx.hedzuk.tk/dashboard/home/index,50,0,5,2,1,0,0,0,0,0,2,112,0.11,0,0,113,CN,0,0.15,0.69,41,1
https://eebav.gopnzfmtp.tk/account/dashboard/home/index,55,0,6,1,1,1,0,0,1,1,1,25,0.02,1,0,376,KR,0,0.1,0.69,92,1
https://aaqd.uifn.appl3.xyz/verify/dashboard/home/index,55,1,6,2,1,1,0,1,1,0,1,316,0.01,1,0,10,CN,0,0.29,0.69,15,1
https://ila.gmtzls.xyz/login/account/dashboard/home/index,57,0,7,1,1,1,0,0,1,0,1,281,0.14,1,1,68,DE,1,0.27,0.63,-7,0
https://uar.g00gle.ml/secure/secure/dashboard/home/index,56,2,7,1,1,1,0,1,1,1,1,27,0.11,0,0,158,CN,0,0.14,0.71,23,1
https://sjfsiju.tk/update/update/dashboard/home/index,53,0,7,0,1,1,0,0,0,1,0,11,0.07,0,0,282,KR,0,0.27,0.59,33,1
https://g00gle.org/update/dashboard/home/index,46,2,6,0,1,1,0,1,1,0,2,36,0.31,1,0,53,BR,1,0.22,0.76,19,1
https://hojkuf.wajdz.wetio.faceb00k.net/update/login/dashboard/home/index,73,2,7,3,1,1,0,1,1,1,1,62,0.43,0,0,211,KR,1,0.14,0.47,37,1
http://g00gle.net/login/dashboard/home/index,44,2,6,0,0,1,0,1,1,1,1,72,0.22,0,1,32,BR,0,0.0,0.76,15,1
https://bzaaf.org/dashboard/home/index,38,0,5,0,1,0,0,0,1,1,1,91,0.07,1,0,182,KR,0,0.18,0.72,44,1
https://mmupnxxga.net/update/login/dashboard/home/index,55,0,7,0,1,1,0,0,0,1,2,86,0.53,0,1,0,US,1,0.51,0.63,41,1
https://lxc.g00gle.com/dashboard/home/index,43,2,5,1,1,0,0,1,0,0,2,101,0.01,1,0,343,FR,0,0.09,0.58,49,1
https://ucvl.jsaq.exjesg.faceb00k.org/login/dashboard/home/index,64,2,6,3,1,1,0,1,1,0,0,130,0.09,0,0,138,CN,1,0.02,0.58,29,1
https://vgsac.uwdtcj.net/dashboard/home/index,45,0,5,1,1,0,0,0,0,0,0,14,0.04,1,1,132,DE,1,0.2,0.84,60,1
https://yyfl.appl3.tk/verify/dashboard/home/index,49,1,6,1,1,1,0,1,1,0,0,53,0.18,1,1,102,FR,1,0.0,0.75,7,1
https://micros0ft.tk/account/verify/dashboard/home/index,56,1,7,0,1,1,0,1,1,1,1,59,0.05,1,0,189,US,1,0.2,0.53,30,1
http://hrcgom.keonn.gq/dashboard/home/index,43,0,5,1,0,0,0,0,1,1,0,142,0.02,0,0,355,RU,1,0.3,0.61,42,1
https://lcjrs.jgkpxv.amaz0n.xyz/account/verify/dashboard/home/index,67,1,7,2,1,1,0,1,1,1,1,1,0.15,0,0,281,DE,0,0.19,0.72,44,1
http://soxq.amaz0n.org/verify/update/dashboard/home/index,57,1,7,1,0,1,0,1,1,1,2,72,0.13,1,1,206,IN,1,0.11,0.76,-11,1
https://eaxtd.g00gle.edu/account/dashboard/home/index,53,2,6,1,1,1,0,1,1,1,3,27,0.11,0,1,5,KR,0,0.25,0.68,2,1
https://xeihgx.vsoot.com/dashboard/home/index,45,0,5,1,1,0,0,0,1,1,0,115,0.17,0,0,72,RU,1,0.17,0.73,25,1
http://qqfwhx.ekxy.ymebyxag.gq/dashboard/home/index,51,0,5,2,0,0,0,0,1,1,1,26,0.77,1,1,169,FR,0,0.23,0.73,39,1
https://vdqfx.micros0ft.com/update/dashboard/home/index,55,1,6,1,1,1,0,1,0,0,1,44,0.11,0,0,292,RU,1,0.24,0.76,41,1
https://swr.qglsv.nlehjz.ucjfiuc.gq/update/secure/dashboard/home/index,70,0,7,3,1,1,0,0,1,0,3,15,0.25,0,1,13,CN,0,0.16,0.85,15,1
http://hfmxu.fyjohap.net/secure/dashboard/home/index,52,0,6,1,0,1,0,0,1,0,5,264,0.4,0,1,12,DE,1,0.19,0.49,60,1
https://wci.rhkec.fkcgit.faceb00k.tk/secure/login/dashboard/home/index,70,2,7,3,1,1,0,1,1,0,0,72,0.08,0,0,18,KR,0,0.26,0.71,30,1
https://cxmu.pdzkq.idtbrz.faceb00k.tk/secure/update/dashboard/home/index,72,2,7,3,1,1,0,1,1,0,3,2,0.15,0,0,52,CN,1,0.24,0.65,25,1
https://nsjov.pbmdf.uslnwg.org/dashboard/home/index,51,0,5,2,1,0,0,0,0,0,3,66,0.36,1,0,188,IN,0,0.26,0.66,-2,1
https://dpln.faceb00k.com/login/secure/dashboard/home/index,59,2,7,1,1,1,0,1,1,0,4,234,0.14,1,0,293,CN,1,0.23,0.79,68,1
https://ukbtuovaqh.tk/account/dashboard/home/index,50,0,6,0,1,1,0,0,1,0,0,8,0.22,1,1,23,IN,1,0.03,0.63,30,1
https://gmdag.ml/verify/dashboard/home/index,44,0,6,0,1,1,0,0,1,1,1,144,0.26,1,1,122,DE,1,0.16,0.74,26,1
https://qlco.yxojrie.org/dashboard/home/index,45,0,5,1,1,0,0,0,1,0,0,26,0.24,0,1,361,FR,0,0.22,0.48,34,1
https://wbkwe.tbq.mbhhhe.faceb00k.tk/dashboard/home/index,57,2,5,3,1,0,0,1,0,1,2,52,0.17,0,0,390,RU,0,0.19,0.46,14,1
http://xdlkch.mjrlw.jqdd.dxanaz.com/secure/verify/dashboard/home/index,70,0,7,3,0,1,0,0,1,0,1,45,0.26,1,1,106,DE,0,0.21,0.7,8,1
https://pkiz.kgxlffjoax.net/account/login/dashboard/home/index,62,0,7,1,1,1,0,0,1,0,2,41,0.3,0,0,133,RU,0,0.27,0.79,41,1
https://nhqelb.ujejb.faceb00k.tk/dashboard/home/index,53,2,5,2,1,0,0,1,0,1,0,68,0.4,1,0,42,KR,1,0.26,0.78,9,1
https://rszhr.osrgmy.org/dashboard/home/index,45,0,5,1,1,0,0,0,1,0,3,225,0.09,0,0,44,KR,1,0.26,0.75,39,1
https://amaz0n.ml/login/secure/dashboard/home/index,51,1,7,0,1,1,0,1,0,0,1,32,0.07,0,0,60,RU,1,0.3,0.83,42,1
http://jzof.zaqbee.hvnmpkutcm.tk/login/dashboard/home/index,59,0,6,2,0,1,0,0,1,1,1,123,0.14,0,0,40,KR,0,0.07,0.75,22,1
https://lwn.uwobpc.uxdds.eygeehm.org/dashboard/home/index,57,0,5,3,1,0,0,0,1,0,1,11,0.01,1,0,59,RU,1,0.18,0.56,10,1
https://hnfgq.amaz0n.gq/secure/dashboard/home/index,51,1,6,1,1,1,0,1,1,1,3,50,0.28,1,0,716,RU,0,0.14,0.78,-11,1
http://cthjwhay.xyz/secure/dashboard/home/index,47,0,6,0,0,1,0,0,1,1,1,62,0.14,0,1,669,IN,0,0.28,0.81,11,1
https://sydwbl.net/account/account/dashboard/home/index,55,0,7,0,1,1,0,0,1,1,0,58,0.21,1,1,549,RU,0,0.35,0.56,25,1
https://g00gle.gq/account/update/dashboard/home/index,53,2,7,0,1,1,0,1,1,0,3,246,0.11,1,0,310,RU,1,0.19,0.71,14,1
http://aibwt.ngcy.wppkdr.iwoxxjyai.net/account/account/dashboard/home/index,75,0,7,3,0,1,0,0,0,0,2,83,0.07,0,1,12,BR,0,0.11,0.65,20,1
https://xaalu.jopsnk.gzli.appl3.gq/account/dashboard/home/index,63,1,6,3,1,1,0,1,1,1,2,12,0.3,0,0,15,US,1,0.27,0.77,15,1
https://slyj.zaz.lnorkx.g00gle.edu/update/dashboard/home/index,62,2,6,3,1,1,0,1,1,0,1,262,0.48,1,0,254,KR,1,0.13,0.67,21,1
https://emzvkj.roslq.ml/dashboard/home/index,44,0,5,1,1,0,0,0,1,0,4,29,0.03,1,0,207,DE,1,0.1,0.7,58,1
https://amaz0n.com/update/login/dashboard/home/index,52,1,7,0,1,1,0,1,1,0,3,36,0.02,1,0,182,DE,0,0.24,0.67,33,1
https://ikkeyf.aizzt.faceb00k.org/login/dashboard/home/index,60,2,6,2,1,1,0,1,1,0,0,110,0.1,1,1,30,DE,0,0.34,0.83,53,1
http://ppmd.gbqm.micros0ft.xyz/dashboard/home/index,51,1,5,2,0,0,0,1,1,1,2,70,0.18,1,1,278,CN,0,0.03,0.82,-13,1
http://bqi.smcvwq.bug.dtlqcklp.xyz/verify/update/dashboard/home/index,69,0,7,3,0,1,0,0,0,1,0,57,0.12,1,0,88,CN,1,0.01,0.63,25,1
https://ctbpa.synimt.olqi.nxmarwgq.net/account/dashboard/home/index,67,0,6,3,1,1,0,0,0,0,3,27,0.04,0,0,211,KR,1,0.14,0.73,45,1
https://edayz.mfnalv.epelwuaz.com/update/login/dashboard/home/index,67,0,7,2,1,1,0,0,1,0,1,213,0.39,1,0,44,FR,0,0.21,0.69,33,1
https://smv.hftkrykluw.gq/update/dashboard/home/index,53,0,6,1,1,1,0,0,1,0,1,89,0.06,1,0,25,CN,0,0.21,0.71,51,1
https://uvt.gyoz.rjvqey.tk/dashboard/home/index,47,0,5,2,1,0,0,0,1,0,1,98,0.08,1,1,130,CN,0,0.16,0.75,37,1
http://ktb.sdulg.petraohl.net/verify/secure/dashboard/home/index,64,0,7,2,0,1,0,0,1,1,2,253,0.0,0,0,99,IN,0,0.18,0.61,19,1
https://wmhgws.loth.vkc.g00gle.com/dashboard/home/index,55,2,5,3,1,0,0,1,1,1,0,85,0.01,1,1,315,BR,1,0.25,0.67,26,1
https://ifaykn.pzmm.mdzuvwcff.org/dashboard/home/index,54,0,5,2,1,0,0,0,1,1,4,19,0.13,1,0,36,BR,0,0.05,0.88,62,0
http://hzzss.ttwyjvgla.edu/account/secure/dashboard/home/index,62,0,7,1,0,1,0,0,1,1,2,49,0.27,1,0,71,CN,0,0.26,0.54,43,1
https://vba.eslu.yxbtpi.byieg.tk/login/login/dashboard/home/index,65,0,7,3,1,1,0,0,0,0,4,151,0.27,1,0,282,DE,0,0.09,0.73,48,1
https://appl3.gq/dashboard/home/index,37,1,5,0,1,0,0,1,1,0,1,121,0.1,1,0,486,DE,1,0.21,0.71,7,1
https://vcm.ejqzja.pxddygbcey.tk/secure/dashboard/home/index,60,0,6,2,1,1,0,0,0,1,0,19,0.04,1,0,148,CN,0,0.19,0.71,33,1
https://vpvlvy.lwe.utu.fyhxje.tk/update/secure/dashboard/home/index,67,0,7,3,1,1,0,0,0,0,0,17,0.01,1,0,50,US,0,0.15,0.55,-1,1
https://dffq.exixso.aph.koopvf.ml/secure/dashboard/home/index,61,0,6,3,1,1,0,0,1,0,4,103,0.1,0,0,1015,IN,0,0.22,0.69,17,1
https://vfixlz.fnzwdkd.com/login/dashboard/home/index,53,0,6,1,1,1,0,0,0,0,2,51,0.14,1,1,250,BR,1,0.42,0.79,36,1
http://qjhx.zcsvk.cmb.g00gle.edu/account/secure/dashboard/home/index,68,2,7,3,0,1,0,1,1,0,1,86,0.02,1,1,35,FR,0,0.02,0.59,40,1
https://habhlvp.org/secure/dashboard/home/index,47,0,6,0,1,1,0,0,1,0,4,208,0.11,1,0,88,US,1,0.08,0.87,39,1
https://ayiqm.g00gle.org/dashboard/home/index,45,2,5,1,1,0,0,1,0,0,2,32,0.62,1,1,31,BR,0,0.12,0.75,16,1
https://pfmbe.dlf.himkixghqe.org/secure/login/dashboard/home/index,66,0,7,2,1,1,0,0,1,0,2,30,0.36,1,0,185,RU,0,0.15,1.0,58,1
https://muaje.myf.vjsqxze.tk/login/dashboard/home/index,55,0,6,2,1,1,0,0,1,1,0,39,0.42,0,0,136,RU,0,0.14,0.84,16,1
https://ikbq.tpzpn.ssytgbcrkc.com/update/account/dashboard/home/index,69,0,7,2,1,1,0,0,0,1,0,191,0.28,0,0,86,IN,0,0.0,0.62,22,1
https://ukynx.dmgbo.net/verify/dashboard/home/index,51,0,6,1,1,1,0,0,1,1,4,92,0.13,0,1,114,DE,0,0.09,0.59,20,1
https://mcbtpjhz.org/dashboard/home/index,41,0,5,0,1,0,0,0,1,1,3,89,0.0,0,0,13,CN,0,0.1,0.87,12,1
https://hirxy.org/login/account/dashboard/home/index,52,0,7,0,1,1,0,0,1,1,0,25,0.09,1,0,15,US,0,0.32,0.6,39,1
https://zqlj.gnueok.ml/update/account/dashboard/home/index,58,0,7,1,1,1,0,0,0,1,1,106,0.1,1,0,526,IN,0,0.0,0.51,44,1
https://amaz0n.com/login/dashboard/home/index,45,1,6,0,1,1,0,1,1,1,1,355,0.07,1,1,718,FR,0,0.16,0.78,52,1
https://mxn.zyz.rzvsms.g00gle.xyz/dashboard/home/index,54,2,5,3,1,0,0,1,0,1,1,350,0.22,0,1,224,RU,1,0.24,0.72,62,1
http://nnuheitn.gq/update/update/dashboard/home/index,53,0,7,0,0,1,0,0,0,0,4,12,0.04,0,0,16,IN,1,0.18,0.52,28,1
https://aykdchdd.gq/secure/dashboard/home/index,47,0,6,0,1,1,0,0,1,1,1,5,0.4,0,1,380,BR,0,0.27,0.79,-3,1
https://lncobmft.edu/update/dashboard/home/index,48,0,6,0,1,1,0,0,1,0,1,16,0.16,0,1,25,CN,1,0.26,0.8,85,1
https://msvdef.ozrnkx.uey.excrkfqsse.gq/verify/dashboard/home/index,67,0,6,3,1,1,0,0,1,1,0,6,0.29,1,0,880,FR,0,0.27,0.58,36,1
https://jhnaj.colhr.xsvmugoz.edu/update/dashboard/home/index,60,0,6,2,1,1,0,0,1,0,1,23,0.17,0,0,164,IN,1,0.19,0.67,45,1
http://jod.zpr.sxu.faceb00k.edu/login/update/dashboard/home/index,65,2,7,3,0,1,0,1,1,0,2,4,0.21,1,0,225,FR,1,0.03,0.76,15,1
https://vbpji.eewwn.afjs.amaz0n.xyz/dashboard/home/index,56,1,5,3,1,0,0,1,1,1,2,57,0.19,0,1,79,IN,0,0.24,0.6,34,1
https://kcsvnw.appl3.org/dashboard/home/index,45,1,5,1,1,0,0,1,1,1,0,6,0.32,0,1,570,DE,1,0.01,0.54,11,1
https://pbp.g00gle.tk/update/verify/dashboard/home/index,56,2,7,1,1,1,0,1,1,0,1,64,0.33,1,1,17,IN,0,0.34,0.71,43,1
http://mdtusa.mfwnv.fzsya.uxmawe.xyz/verify/verify/dashboard/home/index,71,0,7,3,0,1,0,0,1,0,1,180,0.21,1,1,126,CN,0,0.11,0.59,26,1
https://tubppg.yte.bakhxo.qfdobelo.ml/dashboard/home/index,58,0,5,3,1,0,0,0,1,1,1,10,0.07,0,1,36,IN,0,0.32,1.0,37,1
https://jpnjz.lqrnvlbva.com/account/dashboard/home/index,56,0,6,1,1,1,0,0,1,0,2,43,0.14,0,1,97,IN,1,0.08,0.8,26,1
http://uodvea.wlvzb.ylypayb.ml/update/update/dashboard/home/index,65,0,7,2,0,1,0,0,0,0,4,73,0.08,0,0,4,US,0,0.03,0.6,5,1
https://appl3.gq/login/dashboard/home/index,43,1,6,0,1,1,0,1,1,0,0,353,0.03,0,1,41,FR,1,0.31,0.77,21,1
https://lrz.gmpbzsmko.com/verify/login/dashboard/home/index,59,0,7,1,1,1,0,0,1,1,2,113,0.18,1,0,33,KR,0,0.18,0.87,2,1
https://ekjjr.tk/secure/secure/dashboard/home/index,51,0,7,0,1,1,0,0,1,0,1,35,0.44,0,0,255,US,0,0.24,0.84,13,1
https://yzqmxm.pnnbmu.qhj.czjefpy.ml/dashboard/home/index,57,0,5,3,1,0,0,0,0,0,4,60,0.03,1,0,5,US,0,0.05,0.56,21,1
https://uckb.gvrhuldfj.edu/dashboard/home/index,47,0,5,1,1,0,0,0,1,1,3,21,0.12,1,1,124,US,0,0.22,0.81,54,1
http://javbay.tjfted.gq/secure/dashboard/home/index,51,0,6,1,0,1,0,0,0,0,0,78,0.01,0,0,43,RU,0,0.32,0.72,37,1
https://g00gle.ml/dashboard/home/index,38,2,5,0,1,0,0,1,1,0,0,18,0.4,0,0,39,KR,1,0.13,0.61,14,1
https://fwjo.jqjcz.pyoho.g00gle.ml/dashboard/home/index,55,2,5,3,1,0,0,1,0,1,1,88,0.33,1,1,142,IN,1,0.16,0.69,39,1
https://pch.gidavla.org/verify/update/dashboard/home/index,58,0,7,1,1,1,0,0,1,0,0,25,0.05,0,0,257,RU,1,0.09,0.67,54,1
https://hvbqcf.hqlnv.vyhi.gnwdlswlic.org/verify/dashboard/home/index,68,0,6,3,1,1,0,0,1,0,1,3,0.1,0,0,245,KR,1,0.26,0.66,1,1
http://tpfitmz.edu/dashboard/home/index,39,0,5,0,0,0,0,0,0,0,1,13,0.27,0,0,1,RU,0,0.11,0.65,45,1
https://nzbhf.amaz0n.edu/update/login/dashboard/home/index,58,1,7,1,1,1,0,1,1,1,2,3,0.03,1,0,330,BR,1,0.18,0.62,17,1
http://njq.nbnlyvvvs.ml/account/login/dashboard/home/index,58,0,7,1,0,1,0,0,1,0,1,52,0.13,0,0,48,CN,0,0.08,0.77,-3,1
https://amaz0n.gq/verify/dashboard/home/index,45,1,6,0,1,1,0,1,1,0,1,302,0.21,1,1,109,IN,1,0.26,0.88,53,1
http://hzu.byv.iswwrtby.tk/update/dashboard/home/index,54,0,6,2,0,1,0,0,1,1,0,183,0.31,0,1,309,BR,1,0.26,0.9,-1,1
http://g00gle.ml/verify/dashboard/home/index,44,2,6,0,0,1,0,1,1,1,1,3,0.39,0,1,57,RU,1,0.24,0.75,12,1
http://zonnw.eykt.amaz0n.com/login/dashboard/home/index,55,1,6,2,0,1,0,1,1,1,3,162,0.19,0,1,226,IN,1,0.14,0.71,3,1
https://nnz.ayal.svusnk.rikksk.org/account/dashboard/home/index,63,0,6,3,1,1,0,0,1,1,3,67,0.08,0,0,31,US,0,0.1,0.74,3,1
https://g00gle.tk/update/dashboard/home/index,45,2,6,0,1,1,0,1,1,0,1,323,0.26,0,0,97,BR,1,0.3,0.67,21,1
http://zryljh.tdvjnbp.gq/update/dashboard/home/index,52,0,6,1,0,1,0,0,1,1,0,21,0.41,0,1,64,DE,0,0.2,0.69,16,1
https://mwvje.dex.amaz0n.edu/account/secure/dashboard/home/index,64,1,7,2,1,1,0,1,1,0,1,35,0.17,0,0,106,BR,0,0.27,0.77,23,1
https://bmh.uja.gfix.yaowoz.edu/verify/dashboard/home/index,59,0,6,3,1,1,0,0,1,0,3,5,0.07,1,0,78,IN,1,0.21,0.79,59,1
http://amkcu.ovkay.iwrhmu.amaz0n.com/verify/secure/dashboard/home/index,71,1,7,3,0,1,0,1,1,1,3,7,0.38,1,1,222,CN,0,0.26,0.84,36,1
https://cbdc.yqzpl.pga.wxusenx.ml/dashboard/home/index,54,0,5,3,1,0,0,0,1,0,4,123,0.02,0,1,73,KR,0,0.28,0.89,31,1
http://micros0ft.xyz/verify/dashboard/home/index,48,1,6,0,0,1,0,1,1,0,2,59,0.31,0,1,865,BR,1,0.33,0.59,38,1
http://day.tecl.faceb00k.ml/dashboard/home/index,48,2,5,2,0,0,0,1,1,1,2,394,0.43,0,0,155,IN,1,0.2,0.8,62,1
