URL,url_length,num_digits,num_special_chars,num_subdomains,uses_https,has_phishing_keyword,has_risky_tld,typo_suspected,has_iframe,has_mouseover_script,redirect_count,domain_age_days,page_rank,has_ssl_certificate,dns_record_present,whois_update_days,hosting_country,ip_location_risk,click_rate,bounce_rate,avg_time_on_page,has_ip_address,url_entropy,url_has_port_number,url_is_shortened,is_phishing
http://verify-f@cebllk.cf,25,0,4,0,0,1,1,0,1,1,2,175,0.06,0,1,3,DE,0,0.43,0.68,164,0,4.05,0,0,1
https://www.apple.net,21,0,2,1,1,0,0,0,0,0,0,2262,0.43,1,1,276,DE,0,0.05,0.63,281,0,3.43,0,0,0
http://secure-@m@zln.gq,23,0,5,0,0,1,1,0,1,1,2,109,0.12,0,1,79,RU,1,0.03,0.69,163,0,4.18,0,0,1
https://www.paypal.co,21,0,2,1,1,0,0,0,0,0,2,215,0.1,1,1,112,IN,0,0.9,0.62,65,0,3.56,0,0,0
http://login-p@yp@l.ml,22,0,5,0,0,1,1,0,1,1,1,276,0.1,0,1,6,IN,0,0.17,0.61,93,0,3.75,0,0,1
https://www.google.com,22,0,2,1,1,0,0,0,0,0,2,2546,0.09,1,1,294,CN,1,0.74,0.78,297,0,3.66,0,0,0
http://verify-netflix.gq,24,0,3,0,0,1,1,0,1,0,3,291,0.12,0,1,39,US,0,0.05,0.89,100,0,4.05,0,0,1
https://www.paypal.net,22,0,2,1,1,0,0,0,0,0,1,358,0.32,1,1,253,DE,0,0.71,0.71,124,0,3.54,0,0,0
http://login-@pple.gq,21,0,4,0,0,1,1,0,1,1,3,60,0.36,0,1,53,RU,1,0.4,0.72,132,0,3.78,0,0,1
https://www.netflix.net,23,0,2,1,1,0,0,0,0,0,2,898,0.52,1,1,138,RU,1,0.42,0.19,103,0,3.62,0,0,0
http://login-@m@z1n.ml,22,1,5,0,0,1,1,0,1,0,0,140,0.18,0,1,32,IN,0,0.26,0.97,262,0,3.91,0,0,1
https://www.microsoft.net,25,0,2,1,1,0,0,0,0,0,1,3959,0.07,1,1,143,IN,0,0.41,0.3,201,0,3.81,0,0,0
http://update-@m@zzn.gq,23,0,5,0,0,1,1,0,1,1,1,253,0.01,0,1,100,IN,0,0.43,0.57,192,0,3.97,0,0,1
https://www.facebook.com,24,0,2,1,1,0,0,0,0,0,2,3354,0.61,1,1,138,CN,1,0.79,0.57,89,0,3.86,0,0,0
http://login-@m@z0n.gq,22,1,5,0,0,1,1,0,1,1,4,155,0.16,0,1,10,RU,1,0.4,0.78,199,0,4.0,0,0,1
https://www.amazon.co,21,0,2,1,1,0,0,0,0,0,0,439,0.41,1,1,173,IN,0,0.74,0.56,244,0,3.69,0,0,0
http://secure-g11gle.gq,23,2,3,0,0,1,1,0,1,1,0,87,0.25,0,1,36,FR,0,0.3,0.5,102,0,3.85,0,0,1
https://www.google.org,22,0,2,1,1,0,0,0,0,0,0,3731,0.03,1,1,85,DE,0,0.26,0.48,262,0,3.54,0,0,0
http://login-@pple.tk,21,0,4,0,0,1,1,0,1,0,2,254,0.08,0,1,71,FR,0,0.29,0.66,284,0,3.75,0,0,1
https://www.microsoft.org,25,0,2,1,1,0,0,0,0,0,1,2797,0.88,1,1,151,IN,0,0.21,0.41,188,0,3.75,0,0,0
http://update-@m@zln.cf,23,0,5,0,0,1,1,0,1,0,4,19,0.16,0,1,48,IN,0,0.25,0.78,26,0,4.06,0,0,1
https://www.netflix.co,22,0,2,1,1,0,0,0,0,0,2,1740,0.15,1,1,259,FR,0,0.8,0.11,297,0,3.85,0,0,0
http://secure-gllgle.xyz,24,0,3,0,0,1,1,0,1,0,0,147,0.19,0,1,81,CN,1,0.21,0.94,53,0,3.94,0,0,0
https://www.apple.co,20,0,2,1,1,0,0,0,0,0,1,2623,0.54,1,1,285,US,0,0.29,0.28,189,0,3.55,0,0,0
http://verify-gzzgle.xyz,24,0,3,0,0,1,1,0,0,1,2,201,0.23,0,1,91,US,0,0.31,0.77,44,0,3.97,0,0,1
https://www.paypal.com,22,0,2,1,1,0,0,0,0,0,2,1406,0.06,1,1,192,IN,0,0.61,0.66,238,0,3.66,0,0,0
http://secure-f@cebzzk.xyz,26,0,4,0,0,1,1,0,0,1,5,292,0.25,0,1,83,CN,1,0.27,0.99,243,0,4.1,0,0,1
https://www.amazon.co,21,0,2,1,1,0,0,0,0,0,0,3468,0.87,1,1,211,US,0,0.22,0.97,50,0,3.69,0,0,0
http://update-@m@zln.xyz,24,0,5,0,0,1,1,0,0,0,2,189,0.19,0,1,91,DE,0,0.45,0.93,21,0,4.05,0,0,1
https://www.netflix.com,23,0,2,1,1,0,0,0,0,0,1,3637,0.81,1,1,218,RU,1,0.08,0.55,123,0,3.94,0,0,0
http://login-p@yp@l.tk,22,0,5,0,0,1,1,0,0,1,4,126,0.26,0,1,82,FR,0,0.09,0.47,119,0,3.75,0,0,1
https://www.google.net,22,0,2,1,1,0,0,0,0,0,1,128,0.51,1,1,222,CN,1,0.86,0.59,47,0,3.57,0,0,0
http://update-f@ceb11k.tk,25,2,4,0,0,1,1,0,0,1,2,114,0.25,0,1,91,US,0,0.12,0.53,69,0,3.92,0,0,1
https://www.google.net,22,0,2,1,1,0,0,0,0,0,1,3963,0.53,1,1,289,FR,0,0.24,0.34,296,0,3.57,0,0,0
http://secure-micr1s1ft.gq,26,2,3,0,0,1,1,0,1,1,5,243,0.28,0,1,59,US,0,0.42,0.93,264,0,4.06,0,0,1
https://www.microsoft.co,24,0,2,1,1,0,0,0,0,0,1,3951,0.7,1,1,132,CN,1,0.27,0.47,36,0,3.66,0,1,0
http://secure-@pple.gq,22,0,4,0,0,1,1,0,0,1,5,37,0.12,0,1,85,DE,0,0.23,0.79,182,0,3.85,0,0,1
https://www.apple.net,21,0,2,1,1,0,0,0,0,0,0,3315,0.19,1,1,143,RU,1,0.62,0.77,164,0,3.43,0,0,0
http://login-p@yp@l.tk,22,0,5,0,0,1,1,0,1,1,5,213,0.01,0,1,45,DE,0,0.12,0.82,89,0,3.75,0,0,1
https://www.paypal.org,22,0,2,1,1,0,0,0,0,0,1,286,0.07,1,1,214,FR,0,0.43,0.18,138,0,3.66,0,0,0
http://secure-micrlslft.tk,26,0,3,0,0,1,1,0,1,1,4,114,0.17,0,1,70,IN,0,0.12,0.92,299,0,3.93,0,0,1
https://www.paypal.co,21,0,2,1,1,0,0,0,0,0,0,3045,0.4,1,1,165,US,0,0.67,0.94,23,0,3.56,0,0,0
http://update-@pple.xyz,23,0,4,0,0,1,1,0,0,1,1,33,0.24,0,1,36,FR,0,0.33,0.55,129,0,3.8,0,0,1
https://www.paypal.org,22,0,2,1,1,0,0,0,0,0,0,1567,0.88,1,1,150,FR,0,0.39,0.69,20,0,3.66,0,0,0
http://login-@pple.ml,21,0,4,0,0,1,1,0,1,0,2,291,0.11,0,1,21,FR,0,0.47,0.72,216,0,3.75,0,0,1
https://www.microsoft.org,25,0,2,1,1,0,0,0,0,0,1,3339,0.49,1,1,117,RU,1,0.53,0.43,242,0,3.75,0,0,0
http://login-@pple.gq,21,0,4,0,0,1,1,0,1,1,4,170,0.28,0,1,49,CN,1,0.13,0.74,276,0,3.78,0,0,1
https://www.google.com,22,0,2,1,1,0,0,0,0,0,0,2930,0.12,1,1,189,RU,1,0.21,0.16,127,0,3.66,0,0,0
http://verify-p@yp@l.gq,23,0,5,0,0,1,1,0,1,1,0,39,0.14,0,1,16,FR,0,0.44,0.5,116,0,3.97,0,0,1
https://www.amazon.com,22,0,2,1,1,0,0,0,0,0,2,3536,0.4,1,1,117,IN,0,0.17,0.33,40,0,3.7,0,0,0
http://verify-@m@z0n.ml,23,1,5,0,0,1,1,0,0,0,0,4,0.02,0,0,74,CN,1,0.18,0.65,241,0,4.18,0,0,1
https://www.netflix.co,22,0,2,1,1,0,0,0,0,0,1,1213,0.83,1,1,146,IN,0,0.03,0.34,100,0,3.85,0,0,0
http://update-micr0s0ft.tk,26,2,3,0,0,1,1,0,0,1,2,95,0.21,0,1,48,DE,0,0.23,0.75,197,0,4.02,0,0,1
https://www.apple.co,20,0,2,1,1,0,0,0,0,0,0,2647,0.68,1,1,226,IN,0,0.73,0.3,109,0,3.55,0,0,0
http://update-netflix.xyz,25,0,3,0,0,1,1,0,1,0,0,239,0.01,0,1,96,IN,0,0.45,0.6,129,0,4.0,0,0,1
https://www.google.org,22,0,2,1,1,0,0,0,0,0,1,1592,0.42,1,1,259,US,0,0.36,0.39,44,0,3.54,0,0,0
http://update-@m@z1n.xyz,24,1,5,0,0,1,1,0,1,1,0,78,0.28,0,1,3,FR,0,0.12,0.55,54,0,4.05,0,0,0
https://www.amazon.org,22,0,2,1,1,0,0,0,0,0,2,2389,0.26,1,1,167,CN,1,0.46,0.49,219,0,3.79,0,0,0
http://verify-netflix.tk,24,0,3,0,0,1,1,0,0,1,4,185,0.18,0,1,21,RU,1,0.36,0.94,200,0,3.92,0,0,1
https://www.microsoft.co,24,0,2,1,1,0,0,0,0,0,1,2726,0.75,1,1,243,IN,0,0.83,0.83,107,0,3.66,0,1,0
http://update-p@yp@l.cf,23,0,5,0,0,1,1,0,0,1,1,172,0.05,0,1,21,DE,0,0.29,0.49,251,0,3.8,0,0,1
https://www.facebook.org,24,0,2,1,1,0,0,0,0,0,0,2488,0.38,1,1,98,FR,0,0.1,0.31,233,0,3.94,0,0,0
http://secure-p@yp@l.xyz,24,0,5,0,0,1,1,0,1,0,4,52,0.38,0,1,68,CN,1,0.43,0.59,31,0,3.97,0,0,1
https://www.amazon.co,21,0,2,1,1,0,0,0,0,0,2,2356,0.76,1,1,285,US,0,0.89,0.37,128,0,3.69,0,0,0
http://secure-micrlslft.cf,26,0,3,0,0,1,1,0,1,1,2,280,0.14,0,1,18,CN,1,0.01,0.85,156,0,3.87,0,0,1
https://www.google.com,22,0,2,1,1,0,0,0,0,0,2,3952,0.35,1,1,270,DE,0,0.79,0.59,72,0,3.66,0,0,0
http://verify-@pple.ml,22,0,4,0,0,1,1,0,0,1,4,293,0.12,0,1,5,IN,0,0.28,0.83,104,0,3.88,0,0,1
https://www.microsoft.org,25,0,2,1,1,0,0,0,0,0,1,3033,0.17,1,1,58,US,0,0.36,0.35,229,0,3.75,0,0,0
http://secure-f@ceb00k.cf,25,2,4,0,0,1,1,0,0,1,1,266,0.32,0,1,35,DE,0,0.33,0.89,93,1,3.94,0,0,1
https://www.microsoft.org,25,0,2,1,1,0,0,0,0,0,2,2973,0.69,1,1,207,FR,0,0.25,0.34,215,0,3.75,0,0,0
http://verify-micrzszft.cf,26,0,3,0,0,1,1,0,1,1,3,234,0.05,0,1,35,DE,0,0.28,0.54,142,0,3.95,0,0,1
https://www.microsoft.co,24,0,2,1,1,0,0,0,0,0,2,89,0.17,1,1,77,US,0,0.24,0.64,91,0,3.66,0,1,0
http://secure-f@ceb11k.ml,25,2,4,0,0,1,1,0,1,1,1,87,0.18,0,1,32,US,0,0.36,0.55,112,0,4.13,0,0,1
https://www.microsoft.co,24,0,2,1,1,0,0,0,0,0,0,3840,0.67,1,1,238,US,0,0.24,0.49,129,0,3.66,0,1,0
http://verify-@pple.gq,22,0,4,0,0,1,1,0,0,1,5,135,0.11,0,1,56,FR,0,0.01,0.48,141,0,3.97,0,0,1
https://www.facebook.com,24,0,2,1,1,0,0,0,0,0,0,3021,0.18,1,1,113,US,0,0.24,0.84,191,0,3.86,0,0,0
http://login-netflix.tk,23,0,3,0,0,1,1,0,1,0,1,278,0.33,0,1,25,US,0,0.19,0.42,86,0,3.83,0,0,1
https://www.netflix.net,23,0,2,1,1,0,0,0,0,0,2,2891,0.57,1,1,233,IN,0,0.14,0.73,267,0,3.62,0,0,0
http://update-f@cebzzk.gq,25,0,4,0,0,1,1,0,0,0,0,194,0.15,0,1,16,US,0,0.18,0.67,25,0,4.13,0,0,1
https://www.facebook.com,24,0,2,1,1,0,0,0,0,0,0,899,0.75,1,1,106,IN,0,0.09,0.77,224,0,3.86,0,0,0
http://login-micrzszft.gq,25,0,3,0,0,1,1,0,1,1,3,109,0.09,0,1,53,CN,1,0.23,0.51,17,0,4.13,0,0,1
https://www.paypal.com,22,0,2,1,1,0,0,0,0,0,1,1390,0.14,1,1,74,RU,1,0.14,0.42,177,0,3.66,0,0,0
http://update-p@yp@l.cf,23,0,5,0,0,1,1,0,1,1,2,132,0.39,0,1,94,IN,0,0.03,0.57,216,0,3.8,0,0,1
https://www.google.net,22,0,2,1,1,0,0,0,0,0,2,3701,0.55,1,1,80,DE,0,0.28,0.3,71,0,3.57,0,0,0
http://login-micrzszft.cf,25,0,3,0,0,1,1,0,0,0,2,193,0.24,0,1,13,DE,0,0.09,0.73,197,0,4.05,0,0,1
https://www.google.org,22,0,2,1,1,0,0,0,0,0,0,810,0.71,1,1,93,DE,0,0.52,0.31,219,0,3.54,0,0,0
http://update-gllgle.gq,23,0,3,0,0,1,1,0,0,1,1,133,0.3,0,1,26,US,0,0.17,0.61,6,0,3.64,0,0,1
https://www.paypal.com,22,0,2,1,1,0,0,0,0,0,1,28,0.86,1,1,222,IN,0,0.66,0.99,266,0,3.66,0,0,0
http://login-p@yp@l.ml,22,0,5,0,0,1,1,0,1,1,3,196,0.08,0,1,63,US,0,0.28,0.63,261,0,3.75,0,0,1
https://www.netflix.org,23,0,2,1,1,0,0,0,0,0,0,1306,0.16,1,1,175,DE,0,0.52,0.6,190,0,3.94,0,0,0
http://secure-gllgle.cf,23,0,3,0,0,1,1,0,1,1,3,76,0.21,0,1,15,DE,0,0.32,0.71,33,0,3.76,0,0,1
https://www.amazon.org,22,0,2,1,1,0,0,0,0,0,0,1158,0.38,1,1,86,FR,0,0.75,0.43,164,0,3.79,0,0,0
http://login-netflix.gq,23,0,3,0,0,1,1,0,1,1,3,200,0.32,0,1,3,DE,0,0.26,0.64,133,0,3.88,0,0,1
https://www.google.co,21,0,2,1,1,0,0,0,0,0,1,2337,0.51,1,1,296,DE,0,0.24,0.3,140,0,3.56,0,0,0
http://secure-f@ceb00k.xyz,26,2,4,0,0,1,1,0,1,0,5,119,0.3,0,1,96,US,0,0.37,0.73,130,0,4.21,0,0,1
https://www.facebook.co,23,0,2,1,1,0,0,0,0,0,1,2107,0.14,1,1,223,DE,0,0.71,0.27,78,0,3.76,0,0,0
http://update-@pple.gq,22,0,4,0,0,1,1,0,1,1,5,261,0.05,0,1,94,FR,0,0.35,0.72,113,0,3.7,0,0,1
https://www.netflix.net,23,0,2,1,1,0,0,0,0,0,1,1839,0.22,1,1,190,IN,0,0.45,0.84,207,0,3.62,0,0,0
http://secure-@pple.xyz,23,0,4,0,0,1,1,0,1,1,2,150,0.04,0,1,98,RU,1,0.41,0.69,55,0,3.94,0,0,1
https://www.netflix.net,23,0,2,1,1,0,0,0,0,0,0,1236,0.32,1,1,42,US,0,0.82,0.66,108,0,3.62,0,0,0
http://verify-@pple.ml,22,0,4,0,0,1,1,0,1,1,1,234,0.26,0,1,66,DE,0,0.46,0.84,144,0,3.88,0,0,1
https://www.facebook.org,24,0,2,1,1,0,0,0,0,0,1,1374,0.61,1,1,178,DE,0,0.79,0.77,166,0,3.94,0,0,0
http://update-@pple.ml,22,0,4,0,0,1,1,0,0,0,5,114,0.12,0,1,23,RU,1,0.16,0.63,236,0,3.61,0,0,1
https://www.microsoft.com,25,0,2,1,1,0,0,0,0,0,0,427,0.78,1,1,298,IN,0,0.39,0.56,226,0,3.67,0,1,0
http://update-g00gle.cf,23,2,3,0,0,1,1,1,1,0,1,145,0.32,0,1,20,CN,1,0.37,0.44,153,0,3.88,0,0,1
https://www.netflix.net,23,0,2,1,1,0,0,0,0,0,1,3706,0.04,1,1,127,FR,0,0.27,0.35,160,0,3.62,0,0,0
http://update-g00gle.ml,23,2,3,0,0,1,1,1,1,0,5,246,0.15,0,1,12,FR,0,0.0,0.88,177,0,3.8,0,0,1
https://www.google.net,22,0,2,1,1,0,0,0,0,0,1,3666,0.01,1,1,188,FR,0,0.87,0.31,37,0,3.57,0,0,0
http://login-p@yp@l.tk,22,0,5,0,0,1,1,0,0,0,1,268,0.0,0,1,77,FR,0,0.23,0.79,163,0,3.75,0,0,1
https://www.microsoft.co,24,0,2,1,1,0,0,0,0,0,2,786,0.64,1,1,0,CN,1,0.02,0.78,235,0,3.66,0,1,0
http://secure-netflix.ml,24,0,3,0,0,1,1,0,1,1,1,236,0.37,0,1,2,CN,1,0.18,0.43,45,0,4.02,0,0,1
https://www.facebook.com,24,0,2,1,1,0,0,0,0,0,2,2944,0.85,1,1,233,RU,1,0.78,0.82,54,0,3.86,0,0,0
http://login-@pple.ml,21,0,4,0,0,1,1,0,0,0,5,291,0.27,0,1,45,IN,0,0.05,0.4,191,0,3.75,0,0,1
https://www.google.net,22,0,2,1,1,0,0,0,0,0,1,3122,0.03,1,1,107,FR,0,0.47,0.99,252,0,3.57,0,0,0
http://login-micrlslft.cf,25,0,3,0,0,1,1,0,1,1,3,132,0.17,0,0,69,CN,1,0.43,0.88,288,0,3.94,0,0,1
https://www.microsoft.co,24,0,2,1,1,0,0,0,0,0,0,1129,0.18,1,1,297,US,0,0.26,0.84,51,0,3.66,0,1,0
http://secure-micr0s0ft.gq,26,2,3,0,0,1,1,0,1,1,2,46,0.08,0,1,39,US,0,0.13,0.58,90,0,4.06,0,0,1
https://www.netflix.com,23,0,2,1,1,0,0,0,0,0,0,3219,0.26,1,1,14,CN,1,0.56,0.85,40,0,3.94,0,0,0
http://update-p@yp@l.xyz,24,0,5,0,0,1,1,0,0,0,1,122,0.0,0,1,7,RU,1,0.09,0.66,45,0,3.8,0,0,1
https://www.apple.co,20,0,2,1,1,0,0,0,0,0,2,787,0.03,1,1,115,IN,0,0.61,0.38,88,0,3.55,0,0,0
http://update-@m@z0n.cf,23,1,5,0,0,1,1,0,1,1,1,187,0.12,0,1,27,DE,0,0.34,0.97,98,0,4.06,0,0,1
https://www.google.co,21,0,2,1,1,0,0,0,0,0,2,754,0.66,1,1,155,IN,0,0.6,0.13,170,0,3.56,0,0,0
http://login-@pple.cf,21,0,4,0,0,1,1,0,1,1,4,147,0.02,0,1,9,DE,0,0.09,0.73,148,0,3.88,0,0,1
https://www.google.co,21,0,2,1,1,0,0,0,0,0,0,2276,0.24,1,1,292,RU,1,0.53,0.6,279,0,3.56,0,0,0
http://update-netflix.tk,24,0,3,0,0,1,1,0,0,0,3,175,0.1,0,1,81,RU,1,0.27,0.49,22,0,3.85,0,0,1
https://www.amazon.com,22,0,2,1,1,0,0,0,0,0,2,138,0.66,1,1,49,IN,0,0.8,0.61,139,0,3.7,0,0,0
http://verify-@pple.gq,22,0,4,0,0,1,1,0,1,0,2,99,0.17,0,1,75,CN,1,0.04,0.99,254,0,3.97,0,0,1
https://www.netflix.co,22,0,2,1,1,0,0,0,0,0,1,948,0.17,1,1,193,RU,1,0.43,0.72,22,0,3.85,0,0,0
http://login-@pple.ml,21,0,4,0,0,1,1,0,1,1,2,74,0.31,0,1,23,CN,1,0.29,0.95,191,0,3.75,0,0,1
https://www.google.com,22,0,2,1,1,0,0,0,0,0,1,1329,0.59,1,1,281,IN,0,0.74,0.66,171,0,3.66,0,0,0
http://verify-@pple.ml,22,0,4,0,0,1,1,0,1,0,5,207,0.18,0,1,69,IN,0,0.49,0.76,159,1,3.88,0,0,1
https://www.google.com,22,0,2,1,1,0,0,0,0,0,2,2606,0.82,1,1,231,DE,0,0.74,0.9,148,0,3.66,0,0,0
http://login-p@yp@l.tk,22,0,5,0,0,1,1,0,0,1,1,272,0.21,0,1,68,IN,0,0.06,0.58,30,0,3.75,0,0,1
https://www.microsoft.net,25,0,2,1,1,0,0,0,0,0,2,3892,0.83,1,1,250,DE,0,0.21,0.26,118,0,3.81,0,0,0
http://update-f@cebllk.gq,25,0,4,0,0,1,1,0,1,0,2,130,0.04,0,1,47,DE,0,0.35,0.59,30,0,4.13,0,0,1
https://www.facebook.net,24,0,2,1,1,0,0,0,0,0,2,1006,0.04,1,1,179,US,0,0.1,0.24,209,0,3.86,0,0,0
http://login-micr1s1ft.gq,25,2,3,0,0,1,1,0,0,0,4,47,0.25,0,1,86,FR,0,0.09,0.42,98,0,4.13,0,0,1
https://www.netflix.net,23,0,2,1,1,0,0,0,0,0,0,864,0.57,1,1,274,FR,0,0.26,0.12,74,0,3.62,0,0,0
http://update-@m@z0n.tk,23,1,5,0,0,1,1,0,0,1,3,262,0.28,0,0,7,IN,0,0.14,0.99,180,1,3.91,0,0,1
https://www.netflix.co,22,0,2,1,1,0,0,0,0,0,1,3364,0.52,1,1,25,RU,1,0.71,0.38,235,0,3.85,0,0,0
http://update-micrzszft.ml,26,0,3,0,0,1,1,0,0,0,4,240,0.23,0,1,66,IN,0,0.14,0.96,195,0,4.09,0,0,1
https://www.netflix.net,23,0,2,1,1,0,0,0,0,0,2,1244,0.11,1,1,93,RU,1,0.85,0.35,287,0,3.62,0,0,0
http://login-@m@zzn.ml,22,0,5,0,0,1,1,0,0,0,2,172,0.02,0,1,99,FR,0,0.22,0.78,294,0,3.82,0,0,1
https://www.paypal.co,21,0,2,1,1,0,0,0,0,0,0,1304,0.17,1,1,218,FR,0,0.23,0.73,75,0,3.56,0,0,0
http://login-@pple.cf,21,0,4,0,0,1,1,0,1,0,4,215,0.34,0,1,80,CN,1,0.18,0.83,283,0,3.88,0,0,1
https://www.google.org,22,0,2,1,1,0,0,0,0,0,1,2993,0.33,1,1,5,DE,0,0.55,0.42,218,0,3.54,0,0,0
http://update-gzzgle.tk,23,0,3,0,0,1,1,0,1,1,1,71,0.31,0,1,5,CN,1,0.28,0.85,30,0,3.74,0,0,1
https://www.google.co,21,0,2,1,1,0,0,0,0,0,0,2091,0.49,1,1,247,FR,0,0.71,0.92,100,0,3.56,0,0,0
http://verify-netflix.xyz,25,0,3,0,0,1,1,0,1,1,3,125,0.35,0,1,0,RU,1,0.24,0.98,42,0,3.97,0,0,1
https://www.facebook.co,23,0,2,1,1,0,0,0,0,0,2,2523,0.66,1,1,149,US,0,0.27,0.36,289,0,3.76,0,0,0
http://update-netflix.ml,24,0,3,0,0,1,1,0,1,1,2,172,0.02,0,1,15,FR,0,0.11,0.86,300,0,3.92,0,0,1
https://www.apple.org,21,0,2,1,1,0,0,0,0,0,0,2058,0.29,1,1,230,US,0,0.61,0.16,105,0,3.65,0,0,0
http://verify-@pple.ml,22,0,4,0,0,1,1,0,1,1,5,134,0.2,0,1,96,IN,0,0.14,0.93,171,0,3.88,0,0,1
https://www.amazon.net,22,0,2,1,1,0,0,0,0,0,2,315,0.18,1,1,146,FR,0,0.84,0.49,41,0,3.66,0,0,0
http://update-p@yp@l.xyz,24,0,5,0,0,1,1,0,0,0,0,298,0.13,0,1,53,IN,0,0.38,0.59,34,0,3.8,0,0,1
https://www.microsoft.com,25,0,2,1,1,0,0,0,0,0,0,88,0.33,1,1,155,US,0,0.38,0.29,235,0,3.67,0,1,0
http://login-gzzgle.cf,22,0,3,0,0,1,1,0,1,0,2,194,0.06,0,0,17,US,0,0.41,0.46,94,0,3.88,0,0,1
https://www.facebook.org,24,0,2,1,1,0,0,0,0,0,2,821,0.86,1,1,140,FR,0,0.74,0.13,202,0,3.94,0,0,0
http://secure-f@cebllk.gq,25,0,4,0,0,1,1,0,1,0,2,24,0.38,0,0,34,CN,1,0.46,0.6,204,0,4.13,0,0,1
https://www.netflix.com,23,0,2,1,1,0,0,0,0,0,0,3035,0.16,1,1,141,DE,0,0.89,0.46,284,0,3.94,0,0,0
http://secure-g00gle.xyz,24,2,3,0,0,1,1,1,1,1,2,143,0.33,0,1,87,CN,1,0.29,0.42,56,0,4.05,0,0,1
https://www.amazon.co,21,0,2,1,1,0,0,0,0,0,0,3768,0.23,1,1,180,US,0,0.41,0.84,158,0,3.69,0,0,0
http://secure-g11gle.cf,23,2,3,0,0,1,1,0,1,1,4,175,0.33,0,1,55,US,0,0.22,0.46,290,0,3.88,0,0,1
https://www.amazon.org,22,0,2,1,1,0,0,0,0,0,2,3006,0.42,1,1,257,FR,0,0.5,0.23,277,0,3.79,0,0,0
http://update-@pple.ml,22,0,4,0,0,1,1,0,1,1,2,66,0.37,0,1,49,US,0,0.49,0.89,55,0,3.61,0,0,1
https://www.amazon.net,22,0,2,1,1,0,0,0,0,0,1,3236,0.56,1,1,157,IN,0,0.17,0.71,40,0,3.66,0,0,0
http://login-micr1s1ft.gq,25,2,3,0,0,1,1,0,1,0,2,123,0.22,0,1,1,DE,0,0.49,0.64,199,0,4.13,0,0,1
https://www.google.co,21,0,2,1,1,0,0,0,0,0,2,3532,0.19,1,1,108,RU,1,0.25,0.89,197,0,3.56,0,0,0
http://login-p@yp@l.xyz,23,0,5,0,0,1,1,0,1,0,0,27,0.23,0,1,36,FR,0,0.44,0.66,37,0,3.88,0,0,1
https://www.paypal.net,22,0,2,1,1,0,0,0,0,0,0,1110,0.86,1,1,122,RU,1,0.14,0.53,127,0,3.54,0,0,0
http://verify-f@cebzzk.gq,25,0,4,0,0,1,1,0,1,1,4,0,0.06,0,1,5,IN,0,0.39,0.98,289,0,4.24,0,0,1
https://www.google.org,22,0,2,1,1,0,0,0,0,0,0,2530,0.58,1,1,101,IN,0,0.74,0.59,242,0,3.54,0,0,0
http://login-@pple.cf,21,0,4,0,0,1,1,0,1,1,5,212,0.35,0,1,54,RU,1,0.39,0.81,203,0,3.88,0,0,1
https://www.netflix.net,23,0,2,1,1,0,0,0,0,0,1,854,0.81,1,1,40,IN,0,0.77,0.56,157,0,3.62,0,0,0
http://secure-netflix.tk,24,0,3,0,0,1,1,0,1,1,0,11,0.21,0,1,50,DE,0,0.35,0.85,223,0,3.97,0,0,1
https://www.microsoft.co,24,0,2,1,1,0,0,0,0,0,2,3567,0.31,1,1,46,IN,0,0.06,0.24,152,0,3.66,0,1,0
http://verify-micr0s0ft.tk,26,2,3,0,0,1,1,0,0,0,5,280,0.31,0,1,78,CN,1,0.15,0.93,203,0,4.01,0,0,1
https://www.netflix.net,23,0,2,1,1,0,0,0,0,0,0,1464,0.07,1,1,264,DE,0,0.27,0.87,261,0,3.62,0,0,0
http://verify-@m@z0n.ml,23,1,5,0,0,1,1,0,0,0,2,199,0.18,0,1,82,IN,0,0.14,0.74,128,0,4.18,0,0,1
https://www.amazon.net,22,0,2,1,1,0,0,0,0,0,0,147,0.07,1,1,91,US,0,0.34,0.93,189,0,3.66,0,0,0
http://secure-f@ceb11k.xyz,26,2,4,0,0,1,1,0,1,0,3,271,0.18,0,1,35,FR,0,0.02,0.97,282,0,4.21,0,0,1
https://www.amazon.net,22,0,2,1,1,0,0,0,0,0,1,2159,0.64,1,1,102,RU,1,0.21,0.88,114,0,3.66,0,0,0
http://verify-netflix.tk,24,0,3,0,0,1,1,0,0,0,3,165,0.2,0,1,37,US,0,0.11,0.9,292,0,3.92,0,0,1
https://www.microsoft.net,25,0,2,1,1,0,0,0,0,0,2,1196,0.29,1,1,38,CN,1,0.84,0.49,187,0,3.81,0,0,0
http://login-netflix.gq,23,0,3,0,0,1,1,0,1,0,5,199,0.34,0,1,31,DE,0,0.11,0.64,250,0,3.88,0,0,1
https://www.google.org,22,0,2,1,1,0,0,0,0,0,2,772,0.12,1,1,264,US,0,0.08,0.51,29,0,3.54,0,0,0
http://verify-@pple.xyz,23,0,4,0,0,1,1,0,1,0,4,114,0.04,0,1,66,IN,0,0.03,0.75,183,0,3.97,0,0,1
https://www.microsoft.co,24,0,2,1,1,0,0,0,0,0,2,2466,0.09,1,1,226,US,0,0.67,0.45,215,0,3.66,0,1,0
http://verify-@pple.xyz,23,0,4,0,0,1,1,0,1,1,5,57,0.33,0,1,60,US,0,0.11,0.61,9,0,3.97,0,0,1
https://www.netflix.net,23,0,2,1,1,0,0,0,0,0,2,1562,0.57,1,1,46,RU,1,0.13,0.32,60,0,3.62,0,0,0
